"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"1";"AB";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Actuel";501213
"2";"AB";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Reference";381476
"3";"AB";"Bilan";"Semestre";1;2021;"AC1";"Annee_Reference";425311
"4";"AB";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Actuel";466050
"5";"AB";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Reference";290823
"6";"AB";"Bilan";"Semestre";1;2021;"AC2";"Annee_Reference";232659
"7";"AB";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Actuel";6121170
"8";"AB";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Reference";5849074
"9";"AB";"Bilan";"Semestre";1;2021;"AC3";"Annee_Reference";6003059
"10";"AB";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Actuel";114939
"11";"AB";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Reference";207437
"12";"AB";"Bilan";"Semestre";1;2021;"AC4";"Annee_Reference";135191
"13";"AB";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Actuel";2033123
"14";"AB";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Reference";1705623
"15";"AB";"Bilan";"Semestre";1;2021;"AC5";"Annee_Reference";1979064
"16";"AB";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Actuel";245946
"17";"AB";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Reference";193408
"18";"AB";"Bilan";"Semestre";1;2021;"AC6";"Annee_Reference";208163
"19";"AB";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Actuel";177987
"20";"AB";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Reference";177425
"21";"AB";"Bilan";"Semestre";1;2021;"AC7";"Annee_Reference";194124
"22";"AB";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Actuel";9660428
"23";"AB";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Reference";8805266
"24";"AB";"Bilan";"Semestre";1;2021;"ACT";"Annee_Reference";9177571
"25";"AB";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Actuel";939496
"26";"AB";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Reference";727963
"27";"AB";"Bilan";"Semestre";1;2021;"PA1";"Annee_Reference";764816
"28";"AB";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Actuel";216104
"29";"AB";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Reference";250071
"30";"AB";"Bilan";"Semestre";1;2021;"PA2";"Annee_Reference";259044
"31";"AB";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Actuel";6132793
"32";"AB";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Reference";5703385
"33";"AB";"Bilan";"Semestre";1;2021;"PA3";"Annee_Reference";5861002
"34";"AB";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Actuel";957216
"35";"AB";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Reference";830431
"36";"AB";"Bilan";"Semestre";1;2021;"PA4";"Annee_Reference";968332
"37";"AB";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Actuel";288729
"38";"AB";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Reference";239962
"39";"AB";"Bilan";"Semestre";1;2021;"PA5";"Annee_Reference";210426
"40";"AB";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Actuel";8534338
"41";"AB";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Reference";7751812
"42";"AB";"Bilan";"Semestre";1;2021;"PAS";"Annee_Reference";8063620
"43";"AB";"Bilan";"Semestre";1;2021;"CP1";"Arrete_Actuel";132405
"44";"AB";"Bilan";"Semestre";1;2021;"CP1";"Arrete_Reference";132405
"45";"AB";"Bilan";"Semestre";1;2021;"CP1";"Annee_Reference";132405
"46";"AB";"Bilan";"Semestre";1;2021;"CP2";"Arrete_Actuel";924022
"47";"AB";"Bilan";"Semestre";1;2021;"CP2";"Arrete_Reference";844595
"48";"AB";"Bilan";"Semestre";1;2021;"CP2";"Annee_Reference";844373
"49";"AB";"Bilan";"Semestre";1;2021;"CP3";"Arrete_Actuel";NA
"50";"AB";"Bilan";"Semestre";1;2021;"CP3";"Arrete_Reference";NA
"51";"AB";"Bilan";"Semestre";1;2021;"CP3";"Annee_Reference";NA
"52";"AB";"Bilan";"Semestre";1;2021;"CP4";"Arrete_Actuel";423
"53";"AB";"Bilan";"Semestre";1;2021;"CP4";"Arrete_Reference";423
"54";"AB";"Bilan";"Semestre";1;2021;"CP4";"Annee_Reference";423
"55";"AB";"Bilan";"Semestre";1;2021;"CP5";"Arrete_Actuel";5
"56";"AB";"Bilan";"Semestre";1;2021;"CP5";"Arrete_Reference";37091
"57";"AB";"Bilan";"Semestre";1;2021;"CP5";"Annee_Reference";37091
"58";"AB";"Bilan";"Semestre";1;2021;"CP6";"Arrete_Actuel";69235
"59";"AB";"Bilan";"Semestre";1;2021;"CP6";"Arrete_Reference";38940
"60";"AB";"Bilan";"Semestre";1;2021;"CP6";"Annee_Reference";99659
"61";"AB";"Bilan";"Semestre";1;2021;"CP7";"Arrete_Actuel";NA
"62";"AB";"Bilan";"Semestre";1;2021;"CP7";"Arrete_Reference";NA
"63";"AB";"Bilan";"Semestre";1;2021;"CP7";"Annee_Reference";NA
"64";"AB";"Bilan";"Semestre";1;2021;"CAP";"Arrete_Actuel";1126090
"65";"AB";"Bilan";"Semestre";1;2021;"CAP";"Arrete_Reference";1053454
"66";"AB";"Bilan";"Semestre";1;2021;"CAP";"Annee_Reference";1113951
"67";"AB";"Bilan";"Semestre";1;2021;"CPP";"Arrete_Actuel";9660428
"68";"AB";"Bilan";"Semestre";1;2021;"CPP";"Arrete_Reference";8805266
"69";"AB";"Bilan";"Semestre";1;2021;"CPP";"Annee_Reference";9177571
"70";"AB";"Resultat";"Semestre";1;2021;"PR1";"Arrete_Actuel";274478
"71";"AB";"Resultat";"Semestre";1;2021;"PR1";"Arrete_Reference";303905
"72";"AB";"Resultat";"Semestre";1;2021;"PR1";"Annee_Reference";601140
"73";"AB";"Resultat";"Semestre";1;2021;"PR2";"Arrete_Actuel";61845
"74";"AB";"Resultat";"Semestre";1;2021;"PR2";"Arrete_Reference";52265
"75";"AB";"Resultat";"Semestre";1;2021;"PR2";"Annee_Reference";113811
"76";"AB";"Resultat";"Semestre";1;2021;"PR3";"Arrete_Actuel";24451
"77";"AB";"Resultat";"Semestre";1;2021;"PR3";"Arrete_Reference";20862
"78";"AB";"Resultat";"Semestre";1;2021;"PR3";"Annee_Reference";39444
"79";"AB";"Resultat";"Semestre";1;2021;"PR4";"Arrete_Actuel";67749
"80";"AB";"Resultat";"Semestre";1;2021;"PR4";"Arrete_Reference";49538
"81";"AB";"Resultat";"Semestre";1;2021;"PR4";"Annee_Reference";102083
"82";"AB";"Resultat";"Semestre";1;2021;"PEB";"Arrete_Actuel";428523
"83";"AB";"Resultat";"Semestre";1;2021;"PEB";"Arrete_Reference";426570
"84";"AB";"Resultat";"Semestre";1;2021;"PEB";"Annee_Reference";856478
"85";"AB";"Resultat";"Semestre";1;2021;"CH1";"Arrete_Actuel";-200287
"86";"AB";"Resultat";"Semestre";1;2021;"CH1";"Arrete_Reference";-235937
"87";"AB";"Resultat";"Semestre";1;2021;"CH1";"Annee_Reference";-445716
"88";"AB";"Resultat";"Semestre";1;2021;"CH2";"Arrete_Actuel";-5322
"89";"AB";"Resultat";"Semestre";1;2021;"CH2";"Arrete_Reference";-4723
"90";"AB";"Resultat";"Semestre";1;2021;"CH2";"Annee_Reference";-10295
"91";"AB";"Resultat";"Semestre";1;2021;"CEB";"Arrete_Actuel";-205609
"92";"AB";"Resultat";"Semestre";1;2021;"CEB";"Arrete_Reference";-240660
"93";"AB";"Resultat";"Semestre";1;2021;"CEB";"Annee_Reference";-456011
"94";"AB";"Resultat";"Semestre";1;2021;"PNB";"Arrete_Actuel";222914
"95";"AB";"Resultat";"Semestre";1;2021;"PNB";"Arrete_Reference";185910
"96";"AB";"Resultat";"Semestre";1;2021;"PNB";"Annee_Reference";400467
"97";"AB";"Resultat";"Semestre";1;2021;"PR5_CH4";"Arrete_Actuel";-56392
"98";"AB";"Resultat";"Semestre";1;2021;"PR5_CH4";"Arrete_Reference";-51288
"99";"AB";"Resultat";"Semestre";1;2021;"PR5_CH4";"Annee_Reference";-99746
"100";"AB";"Resultat";"Semestre";1;2021;"PR6_CH5";"Arrete_Actuel";400
"101";"AB";"Resultat";"Semestre";1;2021;"PR6_CH5";"Arrete_Reference";-944
"102";"AB";"Resultat";"Semestre";1;2021;"PR6_CH5";"Annee_Reference";-3288
"103";"AB";"Resultat";"Semestre";1;2021;"PR7";"Arrete_Actuel";447
"104";"AB";"Resultat";"Semestre";1;2021;"PR7";"Arrete_Reference";573
"105";"AB";"Resultat";"Semestre";1;2021;"PR7";"Annee_Reference";1209
"106";"AB";"Resultat";"Semestre";1;2021;"CH6";"Arrete_Actuel";-63407
"107";"AB";"Resultat";"Semestre";1;2021;"CH6";"Arrete_Reference";-55837
"108";"AB";"Resultat";"Semestre";1;2021;"CH6";"Annee_Reference";-115765
"109";"AB";"Resultat";"Semestre";1;2021;"CH7";"Arrete_Actuel";-20891
"110";"AB";"Resultat";"Semestre";1;2021;"CH7";"Arrete_Reference";-19754
"111";"AB";"Resultat";"Semestre";1;2021;"CH7";"Annee_Reference";-41289
"112";"AB";"Resultat";"Semestre";1;2021;"CH8";"Arrete_Actuel";-4771
"113";"AB";"Resultat";"Semestre";1;2021;"CH8";"Arrete_Reference";-4458
"114";"AB";"Resultat";"Semestre";1;2021;"CH8";"Annee_Reference";-9055
"115";"AB";"Resultat";"Semestre";1;2021;"RE";"Arrete_Actuel";78300
"116";"AB";"Resultat";"Semestre";1;2021;"RE";"Arrete_Reference";54202
"117";"AB";"Resultat";"Semestre";1;2021;"RE";"Annee_Reference";132533
"118";"AB";"Resultat";"Semestre";1;2021;"PR8_CH9";"Arrete_Actuel";-4746
"119";"AB";"Resultat";"Semestre";1;2021;"PR8_CH9";"Arrete_Reference";-439
"120";"AB";"Resultat";"Semestre";1;2021;"PR8_CH9";"Annee_Reference";-2789
"121";"AB";"Resultat";"Semestre";1;2021;"CH11";"Arrete_Actuel";-4145
"122";"AB";"Resultat";"Semestre";1;2021;"CH11";"Arrete_Reference";-2709
"123";"AB";"Resultat";"Semestre";1;2021;"CH11";"Annee_Reference";-18228
"124";"AB";"Resultat";"Semestre";1;2021;"RAO";"Arrete_Actuel";69409
"125";"AB";"Resultat";"Semestre";1;2021;"RAO";"Arrete_Reference";51054
"126";"AB";"Resultat";"Semestre";1;2021;"RAO";"Annee_Reference";111516
"127";"AB";"Resultat";"Semestre";1;2021;"PR9_CH10";"Arrete_Actuel";-174
"128";"AB";"Resultat";"Semestre";1;2021;"PR9_CH10";"Arrete_Reference";-12114
"129";"AB";"Resultat";"Semestre";1;2021;"PR9_CH10";"Annee_Reference";-11857
"130";"AB";"Resultat";"Semestre";1;2021;"RNet";"Arrete_Actuel";69235
"131";"AB";"Resultat";"Semestre";1;2021;"RNet";"Arrete_Reference";38940
"132";"AB";"Resultat";"Semestre";1;2021;"RNet";"Annee_Reference";99659
"133";"AB";"Resultat";"Semestre";1;2021;"ModifC";"Arrete_Actuel";NA
"134";"AB";"Resultat";"Semestre";1;2021;"ModifC";"Arrete_Reference";NA
"135";"AB";"Resultat";"Semestre";1;2021;"ModifC";"Annee_Reference";NA
"136";"AB";"Resultat";"Semestre";1;2021;"RNetMC";"Arrete_Actuel";69235
"137";"AB";"Resultat";"Semestre";1;2021;"RNetMC";"Arrete_Reference";38940
"138";"AB";"Resultat";"Semestre";1;2021;"RNetMC";"Annee_Reference";99659
"139";"BIAT";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Actuel";1701814
"140";"BIAT";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Reference";1305528
"141";"BIAT";"Bilan";"Semestre";1;2021;"AC1";"Annee_Reference";1745226
"142";"BIAT";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Actuel";1087749
"143";"BIAT";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Reference";966025
"144";"BIAT";"Bilan";"Semestre";1;2021;"AC2";"Annee_Reference";1444915
"145";"BIAT";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Actuel";11610447
"146";"BIAT";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Reference";10865409
"147";"BIAT";"Bilan";"Semestre";1;2021;"AC3";"Annee_Reference";11340970
"148";"BIAT";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Actuel";2364
"149";"BIAT";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Reference";23364
"150";"BIAT";"Bilan";"Semestre";1;2021;"AC4";"Annee_Reference";8022
"151";"BIAT";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Actuel";2920739
"152";"BIAT";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Reference";2399107
"153";"BIAT";"Bilan";"Semestre";1;2021;"AC5";"Annee_Reference";2662720
"154";"BIAT";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Actuel";240507
"155";"BIAT";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Reference";209503
"156";"BIAT";"Bilan";"Semestre";1;2021;"AC6";"Annee_Reference";230874
"157";"BIAT";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Actuel";449907
"158";"BIAT";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Reference";433892
"159";"BIAT";"Bilan";"Semestre";1;2021;"AC7";"Annee_Reference";441691
"160";"BIAT";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Actuel";18013527
"161";"BIAT";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Reference";16202828
"162";"BIAT";"Bilan";"Semestre";1;2021;"ACT";"Annee_Reference";17874418
"163";"BIAT";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Actuel";1377
"164";"BIAT";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Reference";2132
"165";"BIAT";"Bilan";"Semestre";1;2021;"PA1";"Annee_Reference";780
"166";"BIAT";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Actuel";489394
"167";"BIAT";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Reference";1006940
"168";"BIAT";"Bilan";"Semestre";1;2021;"PA2";"Annee_Reference";606999
"169";"BIAT";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Actuel";14945118
"170";"BIAT";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Reference";12846369
"171";"BIAT";"Bilan";"Semestre";1;2021;"PA3";"Annee_Reference";14786831
"172";"BIAT";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Actuel";392443
"173";"BIAT";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Reference";340153
"174";"BIAT";"Bilan";"Semestre";1;2021;"PA4";"Annee_Reference";328188
"175";"BIAT";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Actuel";497851
"176";"BIAT";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Reference";433319
"177";"BIAT";"Bilan";"Semestre";1;2021;"PA5";"Annee_Reference";397694
"178";"BIAT";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Actuel";16326183
"179";"BIAT";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Reference";14628913
"180";"BIAT";"Bilan";"Semestre";1;2021;"PAS";"Annee_Reference";16120492
"181";"BIAT";"Bilan";"Semestre";1;2021;"CP1";"Arrete_Actuel";178500
"182";"BIAT";"Bilan";"Semestre";1;2021;"CP1";"Arrete_Reference";178500
"183";"BIAT";"Bilan";"Semestre";1;2021;"CP1";"Annee_Reference";178500
"184";"BIAT";"Bilan";"Semestre";1;2021;"CP2";"Arrete_Actuel";925950
"185";"BIAT";"Bilan";"Semestre";1;2021;"CP2";"Arrete_Reference";757616
"186";"BIAT";"Bilan";"Semestre";1;2021;"CP2";"Annee_Reference";757916
"187";"BIAT";"Bilan";"Semestre";1;2021;"CP3";"Arrete_Actuel";NA
"188";"BIAT";"Bilan";"Semestre";1;2021;"CP3";"Arrete_Reference";NA
"189";"BIAT";"Bilan";"Semestre";1;2021;"CP3";"Annee_Reference";NA
"190";"BIAT";"Bilan";"Semestre";1;2021;"CP4";"Arrete_Actuel";3
"191";"BIAT";"Bilan";"Semestre";1;2021;"CP4";"Arrete_Reference";3
"192";"BIAT";"Bilan";"Semestre";1;2021;"CP4";"Annee_Reference";3
"193";"BIAT";"Bilan";"Semestre";1;2021;"CP5";"Arrete_Actuel";471156
"194";"BIAT";"Bilan";"Semestre";1;2021;"CP5";"Arrete_Reference";535664
"195";"BIAT";"Bilan";"Semestre";1;2021;"CP5";"Annee_Reference";535665
"196";"BIAT";"Bilan";"Semestre";1;2021;"CP6";"Arrete_Actuel";111735
"197";"BIAT";"Bilan";"Semestre";1;2021;"CP6";"Arrete_Reference";102132
"198";"BIAT";"Bilan";"Semestre";1;2021;"CP6";"Annee_Reference";281842
"199";"BIAT";"Bilan";"Semestre";1;2021;"CP7";"Arrete_Actuel";NA
"200";"BIAT";"Bilan";"Semestre";1;2021;"CP7";"Arrete_Reference";NA
"201";"BIAT";"Bilan";"Semestre";1;2021;"CP7";"Annee_Reference";NA
"202";"BIAT";"Bilan";"Semestre";1;2021;"CAP";"Arrete_Actuel";1687344
"203";"BIAT";"Bilan";"Semestre";1;2021;"CAP";"Arrete_Reference";1573915
"204";"BIAT";"Bilan";"Semestre";1;2021;"CAP";"Annee_Reference";1753926
"205";"BIAT";"Bilan";"Semestre";1;2021;"CPP";"Arrete_Actuel";18013527
"206";"BIAT";"Bilan";"Semestre";1;2021;"CPP";"Arrete_Reference";16202828
"207";"BIAT";"Bilan";"Semestre";1;2021;"CPP";"Annee_Reference";17874418
"208";"BIAT";"Resultat";"Semestre";1;2021;"PR1";"Arrete_Actuel";481792
"209";"BIAT";"Resultat";"Semestre";1;2021;"PR1";"Arrete_Reference";503135
"210";"BIAT";"Resultat";"Semestre";1;2021;"PR1";"Annee_Reference";996797
"211";"BIAT";"Resultat";"Semestre";1;2021;"PR2";"Arrete_Actuel";107043
"212";"BIAT";"Resultat";"Semestre";1;2021;"PR2";"Arrete_Reference";97105
"213";"BIAT";"Resultat";"Semestre";1;2021;"PR2";"Annee_Reference";215546
"214";"BIAT";"Resultat";"Semestre";1;2021;"PR3";"Arrete_Actuel";60640
"215";"BIAT";"Resultat";"Semestre";1;2021;"PR3";"Arrete_Reference";58690
"216";"BIAT";"Resultat";"Semestre";1;2021;"PR3";"Annee_Reference";113700
"217";"BIAT";"Resultat";"Semestre";1;2021;"PR4";"Arrete_Actuel";107717
"218";"BIAT";"Resultat";"Semestre";1;2021;"PR4";"Arrete_Reference";62493
"219";"BIAT";"Resultat";"Semestre";1;2021;"PR4";"Annee_Reference";126335
"220";"BIAT";"Resultat";"Semestre";1;2021;"PEB";"Arrete_Actuel";757192
"221";"BIAT";"Resultat";"Semestre";1;2021;"PEB";"Arrete_Reference";721423
"222";"BIAT";"Resultat";"Semestre";1;2021;"PEB";"Annee_Reference";1452378
"223";"BIAT";"Resultat";"Semestre";1;2021;"CH1";"Arrete_Actuel";-258671
"224";"BIAT";"Resultat";"Semestre";1;2021;"CH1";"Arrete_Reference";-253634
"225";"BIAT";"Resultat";"Semestre";1;2021;"CH1";"Annee_Reference";-507808
"226";"BIAT";"Resultat";"Semestre";1;2021;"CH2";"Arrete_Actuel";-1939
"227";"BIAT";"Resultat";"Semestre";1;2021;"CH2";"Arrete_Reference";-1490
"228";"BIAT";"Resultat";"Semestre";1;2021;"CH2";"Annee_Reference";-3731
"229";"BIAT";"Resultat";"Semestre";1;2021;"CEB";"Arrete_Actuel";-260610
"230";"BIAT";"Resultat";"Semestre";1;2021;"CEB";"Arrete_Reference";-255124
"231";"BIAT";"Resultat";"Semestre";1;2021;"CEB";"Annee_Reference";-511539
"232";"BIAT";"Resultat";"Semestre";1;2021;"PNB";"Arrete_Actuel";496582
"233";"BIAT";"Resultat";"Semestre";1;2021;"PNB";"Arrete_Reference";466299
"234";"BIAT";"Resultat";"Semestre";1;2021;"PNB";"Annee_Reference";940839
"235";"BIAT";"Resultat";"Semestre";1;2021;"PR5_CH4";"Arrete_Actuel";-81271
"236";"BIAT";"Resultat";"Semestre";1;2021;"PR5_CH4";"Arrete_Reference";-61511
"237";"BIAT";"Resultat";"Semestre";1;2021;"PR5_CH4";"Annee_Reference";-133819
"238";"BIAT";"Resultat";"Semestre";1;2021;"PR6_CH5";"Arrete_Actuel";-5548
"239";"BIAT";"Resultat";"Semestre";1;2021;"PR6_CH5";"Arrete_Reference";-6733
"240";"BIAT";"Resultat";"Semestre";1;2021;"PR6_CH5";"Annee_Reference";-15604
"241";"BIAT";"Resultat";"Semestre";1;2021;"PR7";"Arrete_Actuel";5615
"242";"BIAT";"Resultat";"Semestre";1;2021;"PR7";"Arrete_Reference";5941
"243";"BIAT";"Resultat";"Semestre";1;2021;"PR7";"Annee_Reference";11752
"244";"BIAT";"Resultat";"Semestre";1;2021;"CH6";"Arrete_Actuel";-123064
"245";"BIAT";"Resultat";"Semestre";1;2021;"CH6";"Arrete_Reference";-113664
"246";"BIAT";"Resultat";"Semestre";1;2021;"CH6";"Annee_Reference";-217202
"247";"BIAT";"Resultat";"Semestre";1;2021;"CH7";"Arrete_Actuel";-80004
"248";"BIAT";"Resultat";"Semestre";1;2021;"CH7";"Arrete_Reference";-72872
"249";"BIAT";"Resultat";"Semestre";1;2021;"CH7";"Annee_Reference";-154312
"250";"BIAT";"Resultat";"Semestre";1;2021;"CH8";"Arrete_Actuel";-18533
"251";"BIAT";"Resultat";"Semestre";1;2021;"CH8";"Arrete_Reference";-17257
"252";"BIAT";"Resultat";"Semestre";1;2021;"CH8";"Annee_Reference";-36500
"253";"BIAT";"Resultat";"Semestre";1;2021;"RE";"Arrete_Actuel";193777
"254";"BIAT";"Resultat";"Semestre";1;2021;"RE";"Arrete_Reference";200203
"255";"BIAT";"Resultat";"Semestre";1;2021;"RE";"Annee_Reference";395154
"256";"BIAT";"Resultat";"Semestre";1;2021;"PR8_CH9";"Arrete_Actuel";-458
"257";"BIAT";"Resultat";"Semestre";1;2021;"PR8_CH9";"Arrete_Reference";121
"258";"BIAT";"Resultat";"Semestre";1;2021;"PR8_CH9";"Annee_Reference";263
"259";"BIAT";"Resultat";"Semestre";1;2021;"CH11";"Arrete_Actuel";-81584
"260";"BIAT";"Resultat";"Semestre";1;2021;"CH11";"Arrete_Reference";-73077
"261";"BIAT";"Resultat";"Semestre";1;2021;"CH11";"Annee_Reference";-84898
"262";"BIAT";"Resultat";"Semestre";1;2021;"RAO";"Arrete_Actuel";111735
"263";"BIAT";"Resultat";"Semestre";1;2021;"RAO";"Arrete_Reference";127247
"264";"BIAT";"Resultat";"Semestre";1;2021;"RAO";"Annee_Reference";310519
"265";"BIAT";"Resultat";"Semestre";1;2021;"PR9_CH10";"Arrete_Actuel";NA
"266";"BIAT";"Resultat";"Semestre";1;2021;"PR9_CH10";"Arrete_Reference";-25115
"267";"BIAT";"Resultat";"Semestre";1;2021;"PR9_CH10";"Annee_Reference";-28677
"268";"BIAT";"Resultat";"Semestre";1;2021;"RNet";"Arrete_Actuel";111735
"269";"BIAT";"Resultat";"Semestre";1;2021;"RNet";"Arrete_Reference";102132
"270";"BIAT";"Resultat";"Semestre";1;2021;"RNet";"Annee_Reference";281842
"271";"BIAT";"Resultat";"Semestre";1;2021;"ModifC";"Arrete_Actuel";NA
"272";"BIAT";"Resultat";"Semestre";1;2021;"ModifC";"Arrete_Reference";NA
"273";"BIAT";"Resultat";"Semestre";1;2021;"ModifC";"Annee_Reference";NA
"274";"BIAT";"Resultat";"Semestre";1;2021;"RNetMC";"Arrete_Actuel";111735
"275";"BIAT";"Resultat";"Semestre";1;2021;"RNetMC";"Arrete_Reference";102132
"276";"BIAT";"Resultat";"Semestre";1;2021;"RNetMC";"Annee_Reference";281842
"277";"ATB";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Actuel";614853
"278";"ATB";"Bilan";"Semestre";1;2021;"AC1";"Arrete_Reference";121308
"279";"ATB";"Bilan";"Semestre";1;2021;"AC1";"Annee_Reference";314423
"280";"ATB";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Actuel";416837
"281";"ATB";"Bilan";"Semestre";1;2021;"AC2";"Arrete_Reference";558601
"282";"ATB";"Bilan";"Semestre";1;2021;"AC2";"Annee_Reference";440128
"283";"ATB";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Actuel";5310274
"284";"ATB";"Bilan";"Semestre";1;2021;"AC3";"Arrete_Reference";5228073
"285";"ATB";"Bilan";"Semestre";1;2021;"AC3";"Annee_Reference";5121128
"286";"ATB";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Actuel";NA
"287";"ATB";"Bilan";"Semestre";1;2021;"AC4";"Arrete_Reference";NA
"288";"ATB";"Bilan";"Semestre";1;2021;"AC4";"Annee_Reference";NA
"289";"ATB";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Actuel";1281680
"290";"ATB";"Bilan";"Semestre";1;2021;"AC5";"Arrete_Reference";1239968
"291";"ATB";"Bilan";"Semestre";1;2021;"AC5";"Annee_Reference";1315915
"292";"ATB";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Actuel";104163
"293";"ATB";"Bilan";"Semestre";1;2021;"AC6";"Arrete_Reference";87072
"294";"ATB";"Bilan";"Semestre";1;2021;"AC6";"Annee_Reference";95179
"295";"ATB";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Actuel";102519
"296";"ATB";"Bilan";"Semestre";1;2021;"AC7";"Arrete_Reference";102655
"297";"ATB";"Bilan";"Semestre";1;2021;"AC7";"Annee_Reference";112441
"298";"ATB";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Actuel";7830327
"299";"ATB";"Bilan";"Semestre";1;2021;"ACT";"Arrete_Reference";7337675
"300";"ATB";"Bilan";"Semestre";1;2021;"ACT";"Annee_Reference";7399214
"301";"ATB";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Actuel";35000
"302";"ATB";"Bilan";"Semestre";1;2021;"PA1";"Arrete_Reference";477000
"303";"ATB";"Bilan";"Semestre";1;2021;"PA1";"Annee_Reference";58000
"304";"ATB";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Actuel";608779
"305";"ATB";"Bilan";"Semestre";1;2021;"PA2";"Arrete_Reference";240653
"306";"ATB";"Bilan";"Semestre";1;2021;"PA2";"Annee_Reference";124896
"307";"ATB";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Actuel";5963047
"308";"ATB";"Bilan";"Semestre";1;2021;"PA3";"Arrete_Reference";5624471
"309";"ATB";"Bilan";"Semestre";1;2021;"PA3";"Annee_Reference";5970282
"310";"ATB";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Actuel";506925
"311";"ATB";"Bilan";"Semestre";1;2021;"PA4";"Arrete_Reference";282162
"312";"ATB";"Bilan";"Semestre";1;2021;"PA4";"Annee_Reference";484024
"313";"ATB";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Actuel";160963
"314";"ATB";"Bilan";"Semestre";1;2021;"PA5";"Arrete_Reference";162499
"315";"ATB";"Bilan";"Semestre";1;2021;"PA5";"Annee_Reference";208060
"316";"ATB";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Actuel";7274713
"317";"ATB";"Bilan";"Semestre";1;2021;"PAS";"Arrete_Reference";6786786
"318";"ATB";"Bilan";"Semestre";1;2021;"PAS";"Annee_Reference";6845262
"319";"ATB";"Bilan";"Semestre";1;2021;"CP1";"Arrete_Actuel";1e+05
